,iso_code,date,total_cases_per_million,total_deaths_per_million
591,ALB,2020-09-12,3886.65,114.671
592,ALB,2020-09-13,3945.027,116.061
593,ALB,2020-09-14,4003.058,117.45100000000001
594,ALB,2020-09-15,4055.8759999999997,118.146
595,ALB,2020-09-16,4105.914000000001,119.18799999999999
596,ALB,2020-09-17,4151.782999999999,120.57799999999999
597,ALB,2020-09-18,4195.219,122.663
598,ALB,2020-09-19,4248.384,124.40100000000001
599,ALB,2020-09-20,4303.635,125.791
600,ALB,2020-09-21,4355.758,126.486
601,ALB,2020-09-22,4401.279,127.52799999999999
602,ALB,2020-09-23,4443.325,128.57
603,ALB,2020-09-24,4489.888,128.57
604,ALB,2020-09-25,4532.977,129.613
605,ALB,2020-09-26,4570.505,130.308
606,ALB,2020-09-27,4607.339,131.003
607,ALB,2020-09-28,4653.207,132.045
608,ALB,2020-09-29,4697.338,133.435
609,ALB,2020-09-30,4742.859,134.47799999999998
610,ALB,2020-10-01,4797.415,134.825
611,ALB,2020-10-02,4852.665,135.173
612,ALB,2020-10-03,4905.483,136.215
613,ALB,2020-10-04,4957.259,137.605
614,ALB,2020-10-05,5007.2970000000005,138.995
615,ALB,2020-10-06,5062.2,140.03799999999998
616,ALB,2020-10-07,5118.4929999999995,141.42700000000002
617,ALB,2020-10-08,5177.219,142.817
618,ALB,2020-10-09,5235.249,143.512
619,ALB,2020-10-10,5292.585,144.555
620,ALB,2020-10-11,5350.963000000001,145.945
621,ALB,2020-10-12,5410.383000000001,147.335
622,ALB,2020-10-13,5473.626,149.072
623,ALB,2020-10-14,5544.166,150.81
624,ALB,2020-10-15,5633.47,152.547
625,ALB,2020-10-16,5733.894,153.937
626,ALB,2020-10-17,5828.758000000001,155.674
627,ALB,2020-10-18,5926.401999999999,156.717
628,ALB,2020-10-19,6028.911,157.759
629,ALB,2020-10-20,6133.505,159.149
630,ALB,2020-10-21,6236.709,160.539
631,ALB,2020-10-22,6341.65,161.582
632,ALB,2020-10-23,6447.981,162.972
633,ALB,2020-10-24,6552.922,164.362
634,ALB,2020-10-25,6656.821,165.752
635,ALB,2020-10-26,6756.898,166.794
636,ALB,2020-10-27,6855.584,169.226
637,ALB,2020-10-28,6963.653,171.31099999999998
638,ALB,2020-10-29,7059.2119999999995,173.396
639,ALB,2020-10-30,7170.06,174.43900000000002
640,ALB,2020-10-31,7253.805,176.87099999999998
641,ALB,2020-11-01,7367.433000000001,179.99900000000002
642,ALB,2020-11-02,7478.977,183.12599999999998
643,ALB,2020-11-03,7611.37,184.863
644,ALB,2020-11-04,7748.975,186.253
645,ALB,2020-11-05,7895.267,188.68599999999998
646,ALB,2020-11-06,8065.189,190.771
647,ALB,2020-11-07,8237.195,193.551
648,ALB,2020-11-08,8411.286,194.24599999999998
649,ALB,2020-11-09,8593.716999999999,198.415
650,ALB,2020-11-10,8789.353000000001,201.195
651,ALB,2020-11-11,8965.529,205.018
652,ALB,2020-11-12,9107.999,207.798
653,ALB,2020-11-13,9278.268,210.23
654,ALB,2020-11-14,9463.132,212.662
655,ALB,2020-11-15,9670.582,216.485
656,ALB,2020-11-16,9879.769,219.265
657,ALB,2020-11-17,10120.926,221.35
658,ALB,2020-11-18,10367.989,224.477
659,ALB,2020-11-19,10641.115,228.299
660,ALB,2020-11-20,10931.614,233.512
661,ALB,2020-11-21,11187.713,238.02900000000002
662,ALB,2020-11-22,11384.043,242.894
663,ALB,2020-11-23,11660.296,248.801
664,ALB,2020-11-24,11918.827,255.403
665,ALB,2020-11-25,12142.608999999999,258.183
666,ALB,2020-11-26,12370.561000000002,261.658
667,ALB,2020-11-27,12594.69,267.913
668,ALB,2020-11-28,12784.071000000002,273.473
669,ALB,2020-11-29,13074.223,277.295
670,ALB,2020-11-30,13267.774,281.465
671,ALB,2020-12-01,13556.883999999998,285.635
672,ALB,2020-12-02,13801.863000000001,291.54200000000003
673,ALB,2020-12-03,14073.598,296.059
674,ALB,2020-12-04,14351.936000000002,302.314
675,ALB,2020-12-05,14645.91,308.91700000000003
676,ALB,2020-12-06,14937.8,314.476
677,ALB,2020-12-07,15179.303999999998,320.384
678,ALB,2020-12-08,15440.962,325.248
679,ALB,2020-12-09,15702.273000000001,330.461
680,ALB,2020-12-10,16005.628999999999,335.32599999999996
681,ALB,2020-12-11,16284.313999999998,339.495
682,ALB,2020-12-12,16589.756,343.665
683,ALB,2020-12-13,16863.576,348.53
684,ALB,2020-12-14,17093.266,353.04699999999997
685,ALB,2020-12-15,17374.383,357.217
686,ALB,2020-12-16,17595.733,361.38699999999994
687,ALB,2020-12-17,17869.206000000002,366.599
688,ALB,2020-12-18,18070.748,370.42199999999997
689,ALB,2020-12-19,18257.697,373.202
690,ALB,2020-12-20,18417.889,378.06699999999995
691,ALB,2020-12-21,18564.528000000002,381.541
692,ALB,2020-12-22,18699.701,386.059
693,ALB,2020-12-23,18874.487,388.144
694,ALB,2020-12-24,19051.706000000002,390.92400000000004
695,ALB,2020-12-25,19243.867,394.051
696,ALB,2020-12-26,19374.175,397.17800000000005
697,ALB,2020-12-27,19547.571,400.653
698,ALB,2020-12-28,19658.072,404.476
699,ALB,2020-12-29,19857.53,406.561
700,ALB,2020-12-30,20059.42,407.95099999999996
701,ALB,2020-12-31,20264.091,410.38300000000004
702,ALB,2021-01-01,20264.091,410.38300000000004
703,ALB,2021-01-02,20498.645,413.51
704,ALB,2021-01-03,20653.971999999998,414.55300000000005
705,ALB,2021-01-04,20718.256999999998,416.63800000000003
706,ALB,2021-01-05,20947.599,420.46
707,ALB,2021-01-06,21199.527000000002,422.892
708,ALB,2021-01-07,21441.726000000002,424.977
709,ALB,2021-01-08,21675.586,427.41
710,ALB,2021-01-09,21903.19,428.452
711,ALB,2021-01-10,22098.478,431.23199999999997
712,ALB,2021-01-11,22229.132999999998,433.31699999999995
713,ALB,2021-01-12,22457.085,435.055
714,ALB,2021-01-13,22702.759,436.445
715,ALB,2021-01-14,22932.101000000002,438.18199999999996
716,ALB,2021-01-15,23154.841,439.57199999999995
717,ALB,2021-01-16,23356.731,441.309
718,ALB,2021-01-17,23521.44,443.74199999999996
719,ALB,2021-01-18,23622.906000000003,445.13199999999995
720,ALB,2021-01-19,23826.534,447.217
721,ALB,2021-01-20,24059.351000000002,448.60699999999997
722,ALB,2021-01-21,24294.947999999997,450.344
723,ALB,2021-01-22,24551.741,452.776
724,ALB,2021-01-23,24824.866,455.209
725,ALB,2021-01-24,25114.322999999997,456.94599999999997
726,ALB,2021-01-25,25301.272,460.074
727,ALB,2021-01-26,25606.713,462.85400000000004
728,ALB,2021-01-27,25911.112999999998,465.286
729,ALB,2021-01-28,26219.334,469.108
730,ALB,2021-01-29,26530.682999999997,471.88800000000003
731,ALB,2021-01-30,26843.77,475.711
732,ALB,2021-01-31,27148.168999999998,479.533
733,ALB,2021-02-01,27448.746,484.05
734,ALB,2021-02-02,27776.078999999998,485.788
735,ALB,2021-02-03,28125.999,487.87300000000005
736,ALB,2021-02-04,28491.556,492.73800000000006
737,ALB,2021-02-05,28869.97,497.95
738,ALB,2021-02-06,29262.631,502.467
739,ALB,2021-02-07,29653.207000000002,507.332
740,ALB,2021-02-08,29984.362999999998,511.50199999999995
741,ALB,2021-02-09,30414.9,517.062
742,ALB,2021-02-10,30812.078999999998,522.274
743,ALB,2021-02-11,31196.053,527.139
744,ALB,2021-02-12,31564.042,532.004
745,ALB,2021-02-13,31964.347999999998,536.173
746,ALB,2021-02-14,32342.414,540.3430000000001
747,ALB,2021-02-15,32611.717,544.513
748,ALB,2021-02-16,32890.055,549.725
749,ALB,2021-02-17,33263.604,555.98
750,ALB,2021-02-18,33650.01,561.888
751,ALB,2021-02-19,34022.17,568.49
752,ALB,2021-02-20,34422.823,574.3969999999999
753,ALB,2021-02-21,34834.248,578.914
754,ALB,2021-02-22,35195.288,584.127
755,ALB,2021-02-23,35550.073,589.339
756,ALB,2021-02-24,35904.858,595.941
757,ALB,2021-02-25,36247.481,603.239
758,ALB,2021-02-26,36565.779,610.188
759,ALB,2021-02-27,36908.402,616.7909999999999
760,ALB,2021-02-28,37239.211,624.0880000000001
761,ALB,2021-03-01,37504.691,631.038
762,ALB,2021-03-02,37814.65,637.64
763,ALB,2021-03-03,38110.362,644.937
764,ALB,2021-03-04,38404.684,651.887
765,ALB,2021-03-05,38675.725,659.184
766,ALB,2021-03-06,38945.722,666.4810000000001
767,ALB,2021-03-07,39230.315,673.779
768,ALB,2021-03-08,39467.649,679.686
769,ALB,2021-03-09,39686.219,684.203
770,ALB,2021-03-10,39905.483,690.1110000000001
771,ALB,2021-03-11,40114.671,695.67
772,ALB,2021-03-12,40351.31,701.23
773,ALB,2021-03-13,40593.856,705.4
774,ALB,2021-03-14,40820.766,710.612
775,ALB,2021-03-15,41009.452000000005,715.825
776,ALB,2021-03-16,41174.508,721.732
777,ALB,2021-03-17,41329.488,726.944
778,ALB,2021-03-18,41534.506,731.809
779,ALB,2021-03-19,41706.164,737.3689999999999
780,ALB,2021-03-20,41886.511,741.191
781,DZA,2020-02-25,0.023,0.0
782,DZA,2020-02-26,0.023,0.0
783,DZA,2020-02-27,0.023,0.0
784,DZA,2020-02-28,0.023,0.0
785,DZA,2020-02-29,0.023,0.0
786,DZA,2020-03-01,0.023,0.0
787,DZA,2020-03-02,0.068,0.0
788,DZA,2020-03-03,0.114,0.0
789,DZA,2020-03-04,0.27399999999999997,0.0
790,DZA,2020-03-05,0.27399999999999997,0.0
791,DZA,2020-03-06,0.38799999999999996,0.0
792,DZA,2020-03-07,0.38799999999999996,0.0
793,DZA,2020-03-08,0.433,0.0
794,DZA,2020-03-09,0.456,0.0
795,DZA,2020-03-10,0.456,0.0
796,DZA,2020-03-11,0.456,0.0
797,DZA,2020-03-12,0.547,0.023
798,DZA,2020-03-13,0.593,0.046
799,DZA,2020-03-14,0.8440000000000001,0.068
800,DZA,2020-03-15,1.095,0.091
801,DZA,2020-03-16,1.2309999999999999,0.091
802,DZA,2020-03-17,1.368,0.091
803,DZA,2020-03-18,1.6880000000000002,0.16
804,DZA,2020-03-19,1.984,0.205
805,DZA,2020-03-20,2.052,0.251
806,DZA,2020-03-21,3.17,0.342
807,DZA,2020-03-22,4.584,0.38799999999999996
808,DZA,2020-03-23,5.245,0.38799999999999996
809,DZA,2020-03-24,6.02,0.433
810,DZA,2020-03-25,6.8870000000000005,0.479
811,DZA,2020-03-26,8.369,0.57
812,DZA,2020-03-27,9.327,0.593
813,DZA,2020-03-28,10.353,0.6609999999999999
814,DZA,2020-03-29,11.652999999999999,0.7070000000000001
815,DZA,2020-03-30,13.318,0.7979999999999999
816,DZA,2020-03-31,16.328,1.003
817,DZA,2020-04-01,19.315,1.3230000000000002
818,DZA,2020-04-02,22.485,1.9609999999999999
819,DZA,2020-04-03,26.704,2.394
820,DZA,2020-04-04,28.528000000000002,2.965
821,DZA,2020-04-05,30.101999999999997,3.466
822,DZA,2020-04-06,32.451,3.945
823,DZA,2020-04-07,33.477,4.401
824,DZA,2020-04-08,35.849000000000004,4.675
825,DZA,2020-04-09,37.992,5.359
826,DZA,2020-04-10,40.159,5.837999999999999
827,DZA,2020-04-11,41.618,6.271
828,DZA,2020-04-12,43.648,6.682
829,DZA,2020-04-13,45.221000000000004,7.138
830,DZA,2020-04-14,47.205,7.434
831,DZA,2020-04-15,49.258,7.662000000000001
832,DZA,2020-04-16,51.721000000000004,7.936
833,DZA,2020-04-17,55.141000000000005,8.301
834,DZA,2020-04-18,57.787,8.369
835,DZA,2020-04-19,59.953,8.552
836,DZA,2020-04-20,61.983000000000004,8.757
837,DZA,2020-04-21,64.10300000000001,8.939
838,DZA,2020-04-22,66.361,9.167
839,DZA,2020-04-23,68.57300000000001,9.281
840,DZA,2020-04-24,71.31,9.464
841,DZA,2020-04-25,74.251,9.555
842,DZA,2020-04-26,77.125,9.692
843,DZA,2020-04-27,80.203,9.852
844,DZA,2020-04-28,83.214,9.966000000000001
845,DZA,2020-04-29,87.75200000000001,10.125
846,DZA,2020-04-30,91.355,10.262
847,DZA,2020-05-01,94.73,10.33
848,DZA,2020-05-02,97.945,10.467
849,DZA,2020-05-03,102.027,10.558
850,DZA,2020-05-04,105.995,10.604000000000001
851,DZA,2020-05-05,110.32799999999999,10.718
852,DZA,2020-05-06,113.954,10.855
853,DZA,2020-05-07,118.17299999999999,11.015
854,DZA,2020-05-08,122.43700000000001,11.129000000000001
855,DZA,2020-05-09,126.74700000000001,11.265
856,DZA,2020-05-10,130.51,11.448
857,DZA,2020-05-11,134.341,11.562000000000001
858,DZA,2020-05-12,138.355,11.744000000000002
859,DZA,2020-05-13,142.596,11.904000000000002
860,DZA,2020-05-14,146.906,12.064
861,DZA,2020-05-15,151.171,12.222999999999999
862,DZA,2020-05-16,155.549,12.36
863,DZA,2020-05-17,160.065,12.497
864,DZA,2020-05-18,164.215,12.655999999999999
865,DZA,2020-05-19,168.229,12.793
866,DZA,2020-05-20,171.99099999999999,12.953
867,DZA,2020-05-21,176.233,13.113
868,DZA,2020-05-22,180.56599999999997,13.272
869,DZA,2020-05-23,185.013,13.5
870,DZA,2020-05-24,189.41400000000002,13.683
871,DZA,2020-05-25,193.90599999999998,13.888
872,DZA,2020-05-26,198.331,14.07
873,DZA,2020-05-27,201.979,14.207
874,DZA,2020-05-28,205.172,14.367
875,DZA,2020-05-29,208.296,14.549000000000001
876,DZA,2020-05-30,211.329,14.732000000000001
877,DZA,2020-05-31,214.225,14.890999999999998
878,DZA,2020-06-01,216.93900000000002,15.074000000000002
879,DZA,2020-06-02,219.516,15.210999999999999
880,DZA,2020-06-03,221.956,15.347000000000001
881,DZA,2020-06-04,224.19099999999997,15.53
882,DZA,2020-06-05,226.562,15.735
883,DZA,2020-06-06,229.185,15.918
884,DZA,2020-06-07,231.55700000000002,16.123
885,DZA,2020-06-08,234.088,16.305
886,DZA,2020-06-09,236.75599999999997,16.51
887,DZA,2020-06-10,239.082,16.692999999999998
888,DZA,2020-06-11,241.477,16.898
889,DZA,2020-06-12,243.96200000000002,17.125999999999998
890,DZA,2020-06-13,246.516,17.331
891,DZA,2020-06-14,249.002,17.491
892,DZA,2020-06-15,251.55599999999998,17.719
893,DZA,2020-06-16,254.201,17.97
894,DZA,2020-06-17,256.961,18.221
895,DZA,2020-06-18,259.629,18.494
896,DZA,2020-06-19,262.343,18.814
897,DZA,2020-06-20,265.23900000000003,19.087
898,DZA,2020-06-21,268.431,19.27
899,DZA,2020-06-22,271.829,19.429000000000002
900,DZA,2020-06-23,275.387,19.635
901,DZA,2020-06-24,279.309,19.817
902,DZA,2020-06-25,283.802,20.022000000000002
903,DZA,2020-06-26,289.275,20.182000000000002
904,DZA,2020-06-27,295.728,20.342
905,DZA,2020-06-28,302.684,20.456
906,DZA,2020-06-29,309.48,20.638
907,DZA,2020-06-30,317.142,20.798000000000002
908,DZA,2020-07-01,325.465,20.98
909,DZA,2020-07-02,334.245,21.163
910,DZA,2020-07-03,343.663,21.368000000000002
911,DZA,2020-07-04,353.469,21.573
912,DZA,2020-07-05,363.526,21.71
913,DZA,2020-07-06,374.085,21.869
914,DZA,2020-07-07,384.917,22.075
915,DZA,2020-07-08,395.61199999999997,22.303
916,DZA,2020-07-09,406.102,22.531
917,DZA,2020-07-10,415.999,22.713
918,DZA,2020-07-11,426.717,22.896
919,DZA,2020-07-12,437.73199999999997,23.055
920,DZA,2020-07-13,448.99699999999996,23.215
921,DZA,2020-07-14,461.015,23.443
922,DZA,2020-07-15,473.649,23.717
923,DZA,2020-07-16,486.99,23.99
924,DZA,2020-07-17,500.51300000000003,24.104
925,DZA,2020-07-18,514.2180000000001,24.355
926,DZA,2020-07-19,526.418,24.583000000000002
927,DZA,2020-07-20,540.261,24.788
928,DZA,2020-07-21,553.6469999999999,25.085
929,DZA,2020-07-22,567.193,25.336
930,DZA,2020-07-23,581.149,25.631999999999998
931,DZA,2020-07-24,596.5419999999999,25.906
932,DZA,2020-07-25,610.339,26.134
933,DZA,2020-07-26,623.862,26.339000000000002
934,DZA,2020-07-27,637.91,26.522
935,DZA,2020-07-28,652.55,26.772
936,DZA,2020-07-29,666.552,27.046
937,DZA,2020-07-30,680.28,27.365
938,DZA,2020-07-31,693.1189999999999,27.593000000000004
939,DZA,2020-08-01,705.798,27.89
940,DZA,2020-08-02,717.543,28.072
941,DZA,2020-08-03,729.105,28.255
942,DZA,2020-08-04,741.237,28.46
943,DZA,2020-08-05,753.802,28.756
944,DZA,2020-08-06,766.823,29.03
945,DZA,2020-08-07,778.887,29.235
946,DZA,2020-08-08,791.1560000000001,29.486
947,DZA,2020-08-09,801.805,29.691
948,DZA,2020-08-10,814.393,29.919
949,DZA,2020-08-11,825.613,30.148000000000003
950,DZA,2020-08-12,836.9010000000001,30.398000000000003
951,DZA,2020-08-13,848.03,30.581
952,DZA,2020-08-14,858.908,30.809
953,DZA,2020-08-15,869.6030000000001,31.014
954,DZA,2020-08-16,879.865,31.241999999999997
955,DZA,2020-08-17,889.945,31.447
956,DZA,2020-08-18,899.5,31.721
957,DZA,2020-08-19,908.69,31.971999999999998
958,DZA,2020-08-20,918.063,32.177
959,DZA,2020-08-21,927.39,32.336999999999996
960,DZA,2020-08-22,936.534,32.474000000000004
961,DZA,2020-08-23,945.4739999999999,32.724000000000004
962,DZA,2020-08-24,954.55,32.975
963,DZA,2020-08-25,962.987,33.203
964,DZA,2020-08-26,971.904,33.409
965,DZA,2020-08-27,980.957,33.637
966,DZA,2020-08-28,989.783,33.819
967,DZA,2020-08-29,998.403,34.001
968,DZA,2020-08-30,1006.7260000000001,34.23
969,DZA,2020-08-31,1014.6619999999999,34.435
970,DZA,2020-09-01,1022.393,34.617
971,DZA,2020-09-02,1029.8039999999999,34.731
972,DZA,2020-09-03,1036.897,34.868
973,DZA,2020-09-04,1043.829,35.096
974,DZA,2020-09-05,1050.625,35.324
975,DZA,2020-09-06,1057.307,35.484
976,DZA,2020-09-07,1063.897,35.621
977,DZA,2020-09-08,1070.396,35.826
978,DZA,2020-09-09,1076.736,36.054
979,DZA,2020-09-10,1082.9389999999999,36.282
980,DZA,2020-09-11,1088.9589999999998,36.464
981,DZA,2020-09-12,1094.774,36.601
982,DZA,2020-09-13,1100.407,36.760999999999996
983,DZA,2020-09-14,1105.9260000000002,36.943000000000005
984,DZA,2020-09-15,1111.353,37.217
985,DZA,2020-09-16,1116.644,37.513000000000005
986,DZA,2020-09-17,1121.843,37.719
987,DZA,2020-09-18,1126.838,37.833
988,DZA,2020-09-19,1131.626,37.969
989,DZA,2020-09-20,1136.256,38.129
990,DZA,2020-09-21,1140.748,38.289
991,DZA,2020-09-22,1145.104,38.516999999999996
992,DZA,2020-09-23,1149.346,38.722
993,DZA,2020-09-24,1153.428,38.836
994,DZA,2020-09-25,1157.4180000000001,38.927
995,DZA,2020-09-26,1161.067,39.018
996,DZA,2020-09-27,1164.556,39.086999999999996
997,DZA,2020-09-28,1167.886,39.201
998,DZA,2020-09-29,1171.42,39.361
999,DZA,2020-09-30,1175.115,39.589
1000,DZA,2020-10-01,1178.763,39.703
1001,DZA,2020-10-02,1182.344,39.885
1002,DZA,2020-10-03,1185.719,40.045
1003,DZA,2020-10-04,1188.934,40.135999999999996
1004,DZA,2020-10-05,1191.99,40.318000000000005
1005,DZA,2020-10-06,1194.932,40.318000000000005
1006,DZA,2020-10-07,1197.691,40.387
1007,DZA,2020-10-08,1200.838,40.66
1008,DZA,2020-10-09,1204.167,40.797
1009,DZA,2020-10-10,1207.269,40.934
1010,DZA,2020-10-11,1210.279,41.071000000000005
1011,DZA,2020-10-12,1216.049,41.253
1012,DZA,2020-10-13,1217.736,41.458999999999996
1013,DZA,2020-10-14,1221.955,41.663999999999994
1014,DZA,2020-10-15,1226.356,41.663999999999994
1015,DZA,2020-10-16,1231.396,41.983000000000004
1016,DZA,2020-10-17,1236.0710000000001,42.097
1017,DZA,2020-10-18,1240.609,42.325
1018,DZA,2020-10-19,1245.489,42.53
1019,DZA,2020-10-20,1250.347,42.713
1020,DZA,2020-10-21,1256.093,42.872
1021,DZA,2020-10-22,1262.387,43.055
1022,DZA,2020-10-23,1268.613,43.26
1023,DZA,2020-10-24,1274.3139999999999,43.488
1024,DZA,2020-10-25,1280.312,43.648
1025,DZA,2020-10-26,1286.606,43.83
1026,DZA,2020-10-27,1293.151,44.035
1027,DZA,2020-10-28,1300.448,44.263000000000005
1028,DZA,2020-10-29,1307.4260000000002,44.446000000000005
1029,DZA,2020-10-30,1314.701,44.606
1030,DZA,2020-10-31,1321.3370000000002,44.788000000000004
1031,DZA,2020-11-01,1328.862,44.993
1032,DZA,2020-11-02,1335.749,45.153
1033,DZA,2020-11-03,1344.985,45.153
1034,DZA,2020-11-04,1357.4820000000002,45.586000000000006
1035,DZA,2020-11-05,1372.122,45.86
1036,DZA,2020-11-06,1386.5120000000002,46.156000000000006
1037,DZA,2020-11-07,1399.761,46.43
1038,DZA,2020-11-08,1415.04,46.70399999999999
1039,DZA,2020-11-09,1429.681,47.023
1040,DZA,2020-11-10,1446.8529999999998,47.365
1041,DZA,2020-11-11,1465.3470000000002,47.73
1042,DZA,2020-11-12,1484.754,48.14
1043,DZA,2020-11-13,1504.525,48.437
1044,DZA,2020-11-14,1523.7720000000002,48.778999999999996
1045,DZA,2020-11-15,1543.384,49.121
1046,DZA,2020-11-16,1564.136,49.44
1047,DZA,2020-11-17,1586.986,49.851000000000006
1048,DZA,2020-11-18,1610.6570000000002,50.306999999999995
1049,DZA,2020-11-19,1633.986,50.717
1050,DZA,2020-11-20,1659.14,50.99100000000001
1051,DZA,2020-11-21,1682.3770000000002,51.424
1052,DZA,2020-11-22,1707.1889999999999,51.812
1053,DZA,2020-11-23,1730.1070000000002,52.313
1054,DZA,2020-11-24,1755.945,52.656000000000006
1055,DZA,2020-11-25,1779.319,53.111999999999995
1056,DZA,2020-11-26,1804.0620000000001,53.636
1057,DZA,2020-11-27,1828.1889999999999,54.092
1058,DZA,2020-11-28,1851.997,54.571000000000005
1059,DZA,2020-11-29,1875.007,54.958999999999996
1060,DZA,2020-11-30,1897.309,55.438
1061,DZA,2020-12-01,1919.0420000000001,55.803000000000004
1062,DZA,2020-12-02,1940.296,56.19
1063,DZA,2020-12-03,1959.52,56.555
1064,DZA,2020-12-04,1977.832,56.82899999999999
1065,DZA,2020-12-05,1995.4370000000001,57.034
1066,DZA,2020-12-06,2012.54,57.376000000000005
1067,DZA,2020-12-07,2025.6070000000002,57.626999999999995
1068,DZA,2020-12-08,2039.085,57.901
1069,DZA,2020-12-09,2052.722,58.243
1070,DZA,2020-12-10,2065.607,58.471000000000004
1071,DZA,2020-12-11,2077.967,58.722
1072,DZA,2020-12-12,2089.756,58.927
1073,DZA,2020-12-13,2100.3379999999997,59.2
1074,DZA,2020-12-14,2111.626,59.497
1075,DZA,2020-12-15,2122.298,59.816
1076,DZA,2020-12-16,2132.3779999999997,59.998999999999995
1077,DZA,2020-12-17,2142.093,60.20399999999999
1078,DZA,2020-12-18,2152.081,60.363
1079,DZA,2020-12-19,2161.431,60.637
1080,DZA,2020-12-20,2171.054,60.797
1081,DZA,2020-12-21,2181.453,61.001999999999995
1082,DZA,2020-12-22,2190.803,61.276
1083,DZA,2020-12-23,2201.749,61.481
1084,DZA,2020-12-24,2212.194,61.68600000000001
1085,DZA,2020-12-25,2222.091,61.937
1086,DZA,2020-12-26,2231.577,62.074
1087,DZA,2020-12-27,2240.5170000000003,62.211000000000006
1088,DZA,2020-12-28,2249.228,62.416000000000004
1089,DZA,2020-12-29,2257.369,62.598
1090,DZA,2020-12-30,2264.735,62.735
1091,DZA,2020-12-31,2271.554,62.849
1092,DZA,2021-01-01,2278.099,62.986000000000004
1093,DZA,2021-01-02,2284.073,63.146
1094,DZA,2021-01-03,2289.752,63.214
1095,DZA,2021-01-04,2295.156,63.328
1096,DZA,2021-01-05,2300.356,63.442
1097,DZA,2021-01-06,2305.988,63.533
1098,DZA,2021-01-07,2311.9629999999997,63.67
1099,DZA,2021-01-08,2318.234,63.806999999999995
1100,DZA,2021-01-09,2324.072,63.92100000000001
1101,DZA,2021-01-10,2329.34,64.012
1102,DZA,2021-01-11,2334.471,64.126
1103,DZA,2021-01-12,2340.674,64.217
1104,DZA,2021-01-13,2345.6679999999997,64.286
1105,DZA,2021-01-14,2351.757,64.354
1106,DZA,2021-01-15,2357.549,64.468
1107,DZA,2021-01-16,2362.794,64.559
1108,DZA,2021-01-17,2367.857,64.673
1109,DZA,2021-01-18,2373.763,64.765
1110,DZA,2021-01-19,2379.442,64.833
1111,DZA,2021-01-20,2385.485,64.97
1112,DZA,2021-01-21,2391.095,65.061
1113,DZA,2021-01-22,2397.298,65.13
1114,DZA,2021-01-23,2402.885,65.244
1115,DZA,2021-01-24,2408.061,65.289
1116,DZA,2021-01-25,2413.945,65.358
1117,DZA,2021-01-26,2419.486,65.472
1118,DZA,2021-01-27,2425.4610000000002,65.608
1119,DZA,2021-01-28,2431.185,65.7
1120,DZA,2021-01-29,2437.502,65.768
1121,DZA,2021-01-30,2442.861,65.859
1122,DZA,2021-01-31,2447.81,65.928
1123,DZA,2021-02-01,2453.26,65.99600000000001
1124,DZA,2021-02-02,2459.257,66.087
1125,DZA,2021-02-03,2465.529,66.133
1126,DZA,2021-02-04,2471.572,66.22399999999999
1127,DZA,2021-02-05,2477.2270000000003,66.33800000000001
1128,DZA,2021-02-06,2477.2270000000003,66.33800000000001
1129,DZA,2021-02-07,2487.695,66.452
1130,DZA,2021-02-08,2492.826,66.543
